Entity,Sentiment_Word,Co_occurrence_Count,Inferred_Reason
小蘭,難,1,'小蘭' is a noun entity and '難' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
小蘭,願,1,'小蘭' is a noun entity and '願' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
山崎,過世,1,'山崎' is a noun entity and '過世' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
工具,高,1,'工具' is a noun entity and '高' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
工程師,簡單,1,'工程師' is a noun entity and '簡單' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
工藤,失敗,1,'工藤' is a noun entity and '失敗' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
彆腳,喜歡,1,'彆腳' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
影集,高速,1,'影集' is a noun entity and '高速' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
悸動,感動,1,'悸動' is a noun entity and '感動' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
意,平,1,'意' is a noun entity and '平' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
意,難,1,'意' is a noun entity and '難' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
技術,高,1,'技術' is a noun entity and '高' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
推理,希望,1,'推理' is a noun entity and '希望' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
推理,期待,1,'推理' is a noun entity and '期待' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
支線,膩,1,'支線' is a noun entity and '膩' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
最終篇,希望,1,'最終篇' is a noun entity and '希望' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
東西,需要,1,'東西' is a noun entity and '需要' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
柯南,厲害,1,'柯南' is a noun entity and '厲害' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
柯南,強,1,'柯南' is a noun entity and '強' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
柯南,新,1,'柯南' is a noun entity and '新' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
柯南,期待,1,'柯南' is a noun entity and '期待' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
柯南,特別,1,'柯南' is a noun entity and '特別' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
柯南,老,1,'柯南' is a noun entity and '老' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
機甲,白,1,'機甲' is a noun entity and '白' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
機甲,黑,1,'機甲' is a noun entity and '黑' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
氣,長,1,'氣' is a noun entity and '長' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
海報,特殊,1,'海報' is a noun entity and '特殊' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
海賊王,長,1,'海賊王' is a noun entity and '長' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
炸彈,乾脆,1,'炸彈' is a noun entity and '乾脆' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
熱情,慢吞吞,1,'熱情' is a noun entity and '慢吞吞' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
版本,特殊,1,'版本' is a noun entity and '特殊' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
畫面,帥,1,'畫面' is a noun entity and '帥' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
禮拜,忙,1,'禮拜' is a noun entity and '忙' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
聲優,慢吞吞,1,'聲優' is a noun entity and '慢吞吞' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
聲優,老,1,'聲優' is a noun entity and '老' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
聲音,難,1,'聲音' is a noun entity and '難' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
角色,新,1,'角色' is a noun entity and '新' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
訓練,需要,1,'訓練' is a noun entity and '需要' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
資金,簡單,1,'資金' is a noun entity and '簡單' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
足球,爆炸,1,'足球' is a noun entity and '爆炸' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
遊戲王,知道,1,'遊戲王' is a noun entity and '知道' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
邏輯,爆炸,1,'邏輯' is a noun entity and '爆炸' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
配音員,好,1,'配音員' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
間諜戲,喜歡,1,'間諜戲' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
電影,爆破,1,'電影' is a noun entity and '爆破' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
電影,知道,1,'電影' is a noun entity and '知道' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
電梯,高速,1,'電梯' is a noun entity and '高速' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
