Entity,Sentiment_Word,Co_occurrence_Count,Inferred_Reason
劇情,如何,1,'劇情' is a noun entity and '如何' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
劇情,怎麼樣,1,'劇情' is a noun entity and '怎麼樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
劇情,感覺,1,'劇情' is a noun entity and '感覺' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
劇情,混亂,1,'劇情' is a noun entity and '混亂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
劇情,知道,1,'劇情' is a noun entity and '知道' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
劇透,怕,1,'劇透' is a noun entity and '怕' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
力量,消弱,1,'力量' is a noun entity and '消弱' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
力量,超人,1,'力量' is a noun entity and '超人' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
動作,慢,1,'動作' is a noun entity and '慢' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
卡拉,好,1,'卡拉' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
原著,好奇,1,'原著' is a noun entity and '好奇' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
原著,期待,1,'原著' is a noun entity and '期待' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
口味,膩,1,'口味' is a noun entity and '膩' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
台灣人,多,1,'台灣人' is a noun entity and '多' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
史,醜,1,'史' is a noun entity and '醜' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
問題,大帥哥,1,'問題' is a noun entity and '大帥哥' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
喜劇片,風趣,1,'喜劇片' is a noun entity and '風趣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
地方,需要,1,'地方' is a noun entity and '需要' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
地球,早,1,'地球' is a noun entity and '早' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
地球,覺醒,1,'地球' is a noun entity and '覺醒' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
基諾李維,出現,1,'基諾李維' is a noun entity and '出現' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
堂姊,好,1,'堂姊' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
堂弟,早,1,'堂弟' is a noun entity and '早' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
場面,大,1,'場面' is a noun entity and '大' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
場面,覺得,1,'場面' is a noun entity and '覺得' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
壞人,真實,1,'壞人' is a noun entity and '真實' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
壞蛋,小,1,'壞蛋' is a noun entity and '小' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
夢幻,漫威,1,'夢幻' is a noun entity and '漫威' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
太陽,消弱,1,'太陽' is a noun entity and '消弱' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
头,那,1,'头' is a noun entity and '那' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女,可惜,1,'女' is a noun entity and '可惜' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女,單純,1,'女' is a noun entity and '單純' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女,好,1,'女' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女,性感,1,'女' is a noun entity and '性感' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女主,如何,1,'女主' is a noun entity and '如何' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女孩,年輕,1,'女孩' is a noun entity and '年輕' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女孩子,喜歡,1,'女孩子' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女孩子,這樣,1,'女孩子' is a noun entity and '這樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女孩子,酷酷,1,'女孩子' is a noun entity and '酷酷' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女拳,討厭,1,'女拳' is a noun entity and '討厭' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女版,超人,1,'女版' is a noun entity and '超人' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女生,厲害,1,'女生' is a noun entity and '厲害' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
好人,鮮豔,1,'好人' is a noun entity and '鮮豔' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
子彈,慢,1,'子彈' is a noun entity and '慢' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
宇宙,大,1,'宇宙' is a noun entity and '大' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
宇宙,雜魚,1,'宇宙' is a noun entity and '雜魚' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
安全褲,差評,1,'安全褲' is a noun entity and '差評' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
定位,單純,1,'定位' is a noun entity and '單純' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
定位,知道,1,'定位' is a noun entity and '知道' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
定義,因人而異,1,'定義' is a noun entity and '因人而異' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
實力,超人,1,'實力' is a noun entity and '超人' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
對手,雜魚,1,'對手' is a noun entity and '雜魚' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
導演,好,1,'導演' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
導演,好了,1,'導演' is a noun entity and '好了' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
導演,直接,1,'導演' is a noun entity and '直接' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
小,好,1,'小' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
小龍女,轉生,1,'小龍女' is a noun entity and '轉生' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
少女,美,1,'少女' is a noun entity and '美' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
少女,這樣,1,'少女' is a noun entity and '這樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
屎,新超人,1,'屎' is a noun entity and '新超人' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
岡恩,所謂,1,'岡恩' is a noun entity and '所謂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
岡恩,重,1,'岡恩' is a noun entity and '重' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
崗恩味,滿滿,1,'崗恩味' is a noun entity and '滿滿' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
左翼,多,1,'左翼' is a noun entity and '多' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
帳號,繁,1,'帳號' is a noun entity and '繁' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
年齡,大,1,'年齡' is a noun entity and '大' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
年齡,實際,1,'年齡' is a noun entity and '實際' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
年齡,年輕,1,'年齡' is a noun entity and '年輕' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
年齡,覺醒,1,'年齡' is a noun entity and '覺醒' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
形象,好,1,'形象' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
彩蛋,出現,1,'彩蛋' is a noun entity and '出現' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
影集版,可愛,1,'影集版' is a noun entity and '可愛' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
影集版,太多,1,'影集版' is a noun entity and '太多' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
影集版,差,1,'影集版' is a noun entity and '差' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
影集版,行,1,'影集版' is a noun entity and '行' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
後果,嚴重,1,'後果' is a noun entity and '嚴重' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
復聯5,怕,1,'復聯5' is a noun entity and '怕' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
心理,實際,1,'心理' is a noun entity and '實際' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
心理,年輕,1,'心理' is a noun entity and '年輕' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
快銀,死掉,1,'快銀' is a noun entity and '死掉' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
性格,叛逆,1,'性格' is a noun entity and '叛逆' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
性格,單純,1,'性格' is a noun entity and '單純' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
性格,討喜,1,'性格' is a noun entity and '討喜' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
恩,期待,1,'恩' is a noun entity and '期待' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
愛,多,1,'愛' is a noun entity and '多' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
感覺,不見了,1,'感覺' is a noun entity and '不見了' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
感覺,混亂,1,'感覺' is a noun entity and '混亂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
成分,信,1,'成分' is a noun entity and '信' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
戰力,多,1,'戰力' is a noun entity and '多' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
戰力,強大,1,'戰力' is a noun entity and '強大' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
戰士,美,1,'戰士' is a noun entity and '美' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
故事,包括,1,'故事' is a noun entity and '包括' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
故事,好,1,'故事' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
故事,歡,1,'故事' is a noun entity and '歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
故事,討厭,1,'故事' is a noun entity and '討厭' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
故事,討喜,1,'故事' is a noun entity and '討喜' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
故事,這樣,1,'故事' is a noun entity and '這樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
敗因,帥,1,'敗因' is a noun entity and '帥' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
敗因,超人,1,'敗因' is a noun entity and '超人' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
教訓,剛好,1,'教訓' is a noun entity and '剛好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
時,錯,1,'時' is a noun entity and '錯' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
時代,哀敗,1,'時代' is a noun entity and '哀敗' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
時代,嚴重,1,'時代' is a noun entity and '嚴重' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
時代,萎縮,1,'時代' is a noun entity and '萎縮' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
時代,進步,1,'時代' is a noun entity and '進步' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
時代,願意,1,'時代' is a noun entity and '願意' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
服裝,好,1,'服裝' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
服裝,省,1,'服裝' is a noun entity and '省' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
標籤,傳統,1,'標籤' is a noun entity and '傳統' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
樣子,單純,1,'樣子' is a noun entity and '單純' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
樣子,正向,1,'樣子' is a noun entity and '正向' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
機近,完美,1,'機近' is a noun entity and '完美' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
正統,大,1,'正統' is a noun entity and '大' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
正統,雜魚,1,'正統' is a noun entity and '雜魚' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
正義,真實,1,'正義' is a noun entity and '真實' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歧視味,噁心,1,'歧視味' is a noun entity and '噁心' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
比例,好,1,'比例' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
氪星,需要,1,'氪星' is a noun entity and '需要' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
氪星人,強,1,'氪星人' is a noun entity and '強' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
氪石,勢均力敵,1,'氪石' is a noun entity and '勢均力敵' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
水行俠,喜歡,1,'水行俠' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
水行俠,小,1,'水行俠' is a noun entity and '小' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
水行俠,爆,1,'水行俠' is a noun entity and '爆' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
水行俠,聯手,1,'水行俠' is a noun entity and '聯手' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
法力,小,1,'法力' is a noun entity and '小' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
法力,無邊,1,'法力' is a noun entity and '無邊' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
波仲,假,1,'波仲' is a noun entity and '假' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
波仲,唔得,1,'波仲' is a noun entity and '唔得' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
港覺,不妙,1,'港覺' is a noun entity and '不妙' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
演員,TM,1,'演員' is a noun entity and 'TM' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
演員,包括,1,'演員' is a noun entity and '包括' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
演員,帥,1,'演員' is a noun entity and '帥' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
爛片,小,1,'爛片' is a noun entity and '小' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
爛片,感覺,1,'爛片' is a noun entity and '感覺' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
爛片,新超人,1,'爛片' is a noun entity and '新超人' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
片,努力,1,'片' is a noun entity and '努力' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
片,願意,1,'片' is a noun entity and '願意' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
片尾,超人,1,'片尾' is a noun entity and '超人' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
版,包括,1,'版' is a noun entity and '包括' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
版,討厭,1,'版' is a noun entity and '討厭' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
版,超人,1,'版' is a noun entity and '超人' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
版,驚奇,1,'版' is a noun entity and '驚奇' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
版本,好,1,'版本' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
狀態,消弱,1,'狀態' is a noun entity and '消弱' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
狗,嚴重,1,'狗' is a noun entity and '嚴重' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
狗,多,1,'狗' is a noun entity and '多' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
狗,好,1,'狗' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
狗,小,1,'狗' is a noun entity and '小' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
狗,怎麼樣,1,'狗' is a noun entity and '怎麼樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
狗,無邊,1,'狗' is a noun entity and '無邊' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
狼,帥,1,'狼' is a noun entity and '帥' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
狼,暴,1,'狼' is a noun entity and '暴' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
狼,期待,1,'狼' is a noun entity and '期待' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
狼,爆,1,'狼' is a noun entity and '爆' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
狼,聯手,1,'狼' is a noun entity and '聯手' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
王子,喜歡,1,'王子' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
玩具,感覺,1,'玩具' is a noun entity and '感覺' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
現實,這樣,1,'現實' is a noun entity and '這樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
生命,需要,1,'生命' is a noun entity and '需要' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
生理,實際,1,'生理' is a noun entity and '實際' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
生育率,低,1,'生育率' is a noun entity and '低' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
產權,失敗,1,'產權' is a noun entity and '失敗' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
男,超少,1,'男' is a noun entity and '超少' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
男版,膩,1,'男版' is a noun entity and '膩' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
異攻隊,喜歡,1,'異攻隊' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
異攻隊,感覺,1,'異攻隊' is a noun entity and '感覺' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
異攻隊,期待,1,'異攻隊' is a noun entity and '期待' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
異攻隊,豐富,1,'異攻隊' is a noun entity and '豐富' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
白雪公主,喜歡,1,'白雪公主' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
睡眠,覺醒,1,'睡眠' is a noun entity and '覺醒' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
神力女,多,1,'神力女' is a noun entity and '多' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
票房,好,1,'票房' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
票房,感覺,1,'票房' is a noun entity and '感覺' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
票房,注定,1,'票房' is a noun entity and '注定' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
票房,爛,1,'票房' is a noun entity and '爛' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
種族,普通,1,'種族' is a noun entity and '普通' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
米利 ,長,1,'米利 ' is a noun entity and '長' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
精神,懷舊,1,'精神' is a noun entity and '懷舊' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
約翰維克,出現,1,'約翰維克' is a noun entity and '出現' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
紅色,消弱,1,'紅色' is a noun entity and '消弱' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
經典,懷舊,1,'經典' is a noun entity and '懷舊' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
編劇,死掉,1,'編劇' is a noun entity and '死掉' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
編劇,蠢,1,'編劇' is a noun entity and '蠢' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
續集,感覺,1,'續集' is a noun entity and '感覺' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
美學,所謂,1,'美學' is a noun entity and '所謂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
翻譯,錯,1,'翻譯' is a noun entity and '錯' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
老美,感動,1,'老美' is a noun entity and '感動' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
老美,懷舊,1,'老美' is a noun entity and '懷舊' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
者,努力,1,'者' is a noun entity and '努力' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
者,好,1,'者' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
者,滿滿,1,'者' is a noun entity and '滿滿' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
者,願意,1,'者' is a noun entity and '願意' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
聯盟,多,1,'聯盟' is a noun entity and '多' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
聯盟,死掉,1,'聯盟' is a noun entity and '死掉' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
聯盟,蠢,1,'聯盟' is a noun entity and '蠢' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
職責,因人而異,1,'職責' is a noun entity and '因人而異' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
職責,需要,1,'職責' is a noun entity and '需要' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
膚色,白,1,'膚色' is a noun entity and '白' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
臉,清楚,1,'臉' is a noun entity and '清楚' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
臉蛋,完美,1,'臉蛋' is a noun entity and '完美' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
興趣,失敗,1,'興趣' is a noun entity and '失敗' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
色彩,鮮豔,1,'色彩' is a noun entity and '鮮豔' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
艾考克 ,長,1,'艾考克 ' is a noun entity and '長' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
艾薇兒,出道,1,'艾薇兒' is a noun entity and '出道' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
英雄,因人而異,1,'英雄' is a noun entity and '因人而異' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
英雄,好,1,'英雄' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
英雄,覺得,1,'英雄' is a noun entity and '覺得' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
英雄,麻木,1,'英雄' is a noun entity and '麻木' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
英雄片,哀敗,1,'英雄片' is a noun entity and '哀敗' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
華納,好,1,'華納' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
薩諾斯,漫威,1,'薩諾斯' is a noun entity and '漫威' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
螢幕,大,1,'螢幕' is a noun entity and '大' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
術士,期待,1,'術士' is a noun entity and '期待' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
衣服,多,1,'衣服' is a noun entity and '多' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
衣服,進步,1,'衣服' is a noun entity and '進步' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
表現,喜歡,1,'表現' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
角色,包括,1,'角色' is a noun entity and '包括' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
角色,暴狼,1,'角色' is a noun entity and '暴狼' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
角色,討喜,1,'角色' is a noun entity and '討喜' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
角色,適合,1,'角色' is a noun entity and '適合' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
角色,醜,1,'角色' is a noun entity and '醜' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
話語,噁心,1,'話語' is a noun entity and '噁心' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
超,記得,1,'超' is a noun entity and '記得' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
超人,一樣,1,'超人' is a noun entity and '一樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
超人,值得,1,'超人' is a noun entity and '值得' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
超人,出現,1,'超人' is a noun entity and '出現' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
超人,勢均力敵,1,'超人' is a noun entity and '勢均力敵' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
